serial_number,drone_type,detection_time,rf_time,time_diff,bandwidth,id_number,rssi,distance
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:29,2024-07-07 20:23:35.155,6.155,10MHz,195,-21.8,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:24.584,-9.416,10MHz,195,-20.88,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:25.773,-8.227,10MHz,195,-18.3,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:27.668,-6.332,10MHz,195,-17.56,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:27.765,-6.235,10MHz,195,-17.58,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:29.220,-4.78,10MHz,195,-21.55,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:29.425,-4.575,10MHz,195,-18.39,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:29.799,-4.201,10MHz,195,-17.52,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:30.965,-3.035,10MHz,195,-17.42,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:31.074,-2.926,10MHz,195,-21.62,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:31.172,-2.828,10MHz,195,-18.18,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:31.981,-2.019,10MHz,195,-21.68,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:32.915,-1.085,10MHz,195,-21.79,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:33.121,-0.879,10MHz,195,-18.51,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:33.121,-0.879,10MHz,195,-18.22,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:33.934,-0.06599999999999995,10MHz,195,-17.98,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:35.076,1.076,10MHz,195,-20.96,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:35.155,1.155,10MHz,195,-21.8,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:40.922,6.922,10MHz,195,-20.98,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:23:34,2024-07-07 20:23:42.562,8.562,10MHz,195,-20.91,0.026060072401169986
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:56.107,-9.893,10MHz,195,-17.19,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:56.707,-9.293,10MHz,195,-20.83,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:56.707,-9.293,10MHz,195,-18.46,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:57.355,-8.645,10MHz,195,-18.16,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:57.355,-8.645,10MHz,195,-20.55,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:57.355,-8.645,10MHz,195,-17.6,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:57.681,-8.318999999999999,10MHz,195,-17.14,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:57.681,-8.318999999999999,10MHz,195,-18.17,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:58.007,-7.993,10MHz,195,-17.87,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:58.638,-7.362,10MHz,195,-20.95,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:58.638,-7.362,10MHz,195,-14.78,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:59.312,-6.688,10MHz,195,-20.01,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:59.948,-6.052,10MHz,195,-17.54,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:59.948,-6.052,10MHz,195,-17.64,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:21:59.949,-6.051,10MHz,195,-17.83,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:00.772,-5.228,10MHz,195,-20.72,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:00.790,-5.21,10MHz,195,-18.01,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:01.187,-4.813,10MHz,195,-17.56,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:01.551,-4.449,10MHz,195,-18.12,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:01.551,-4.449,10MHz,195,-17.03,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:02.195,-3.805,10MHz,195,-18.28,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:02.195,-3.805,10MHz,195,-17.36,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:02.488,-3.512,10MHz,195,-18.06,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:02.488,-3.512,10MHz,195,-20.89,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:02.840,-3.16,10MHz,195,-14.71,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:02.840,-3.16,10MHz,195,-21.81,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:03.476,-2.524,10MHz,195,-20.86,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:03.710,-2.29,10MHz,195,-18.29,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:04.059,-1.941,10MHz,195,-20.93,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:04.391,-1.609,10MHz,195,-18.11,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:04.391,-1.609,10MHz,195,-17.57,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:04.861,-1.139,10MHz,195,-20.78,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:05.023,-0.977,10MHz,195,-17.95,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:05.023,-0.977,10MHz,195,-17.74,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:05.326,-0.6739999999999999,10MHz,195,-20.58,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:05.638,-0.362,10MHz,195,-18.39,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:06.070,0.07,10MHz,195,-14.53,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:06.240,0.24,10MHz,195,-17.99,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:07.021,1.021,10MHz,195,-20.54,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:07.140,1.1400000000000001,10MHz,195,-21.05,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:07.319,1.319,10MHz,195,-18.42,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:07.530,1.53,10MHz,195,-20.34,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:07.761,1.7610000000000001,10MHz,195,-17.59,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:08.881,2.8810000000000002,10MHz,195,-20.67,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:08.881,2.8810000000000002,10MHz,195,-21.58,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:08.957,2.957,10MHz,195,-17.9,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:09.466,3.466,10MHz,195,-17.27,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:10.055,4.055,10MHz,195,-18.53,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:10.055,4.055,10MHz,195,-20.81,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:10.401,4.401,10MHz,195,-20.77,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:10.402,4.402,10MHz,195,-18.48,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:11.824,5.824,10MHz,195,-18.37,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:12.602,6.602,10MHz,195,-20.43,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:12.894,6.894,10MHz,195,-17.93,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:12.894,6.894,10MHz,195,-17.89,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:13.753,7.753,10MHz,195,-17.49,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:14.072,8.072,10MHz,195,-20.27,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:14.107,8.107,10MHz,195,-21.6,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:14.278,8.278,10MHz,195,-18.23,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:14.396,8.396,10MHz,195,-18.55,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:14.590,8.59,10MHz,195,-21.03,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:14.688,8.688,10MHz,195,-21.48,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:15.191,9.191,10MHz,195,-21.61,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:15.191,9.191,10MHz,195,-20.75,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:15.910,9.91,10MHz,195,-14.41,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:22:06,2024-07-07 20:22:15.934,9.934,10MHz,195,-17.81,0.027767422276331683
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:53.333,2.333,10MHz,195,-18.35,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:53.645,2.645,10MHz,195,-17.26,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:53.645,2.645,10MHz,195,-17.96,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:53.645,2.645,10MHz,195,-18.0,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:54.621,3.621,10MHz,195,-21.21,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:54.621,3.621,10MHz,195,-17.88,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:54.997,3.997,10MHz,195,-18.02,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.007,4.007,10MHz,195,-20.35,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.490,4.49,10MHz,195,-14.54,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.490,4.49,10MHz,195,-17.77,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.771,4.771,10MHz,195,-17.85,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.771,4.771,10MHz,195,-17.61,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:56.107,5.107,10MHz,195,-17.19,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:56.707,5.707,10MHz,195,-20.83,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:56.707,5.707,10MHz,195,-18.46,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.355,6.355,10MHz,195,-18.16,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.355,6.355,10MHz,195,-20.55,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.355,6.355,10MHz,195,-17.6,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.681,6.681,10MHz,195,-17.14,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.681,6.681,10MHz,195,-18.17,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:58.007,7.007,10MHz,195,-17.87,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:58.638,7.638,10MHz,195,-20.95,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:58.638,7.638,10MHz,195,-14.78,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:59.312,8.312,10MHz,195,-20.01,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:59.948,8.948,10MHz,195,-17.54,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:59.948,8.948,10MHz,195,-17.64,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:59.949,8.949,10MHz,195,-17.83,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:22:00.772,9.772,10MHz,195,-20.72,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:22:00.790,9.79,10MHz,195,-18.01,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:53.333,2.333,10MHz,195,-18.35,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:53.645,2.645,10MHz,195,-17.26,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:53.645,2.645,10MHz,195,-17.96,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:53.645,2.645,10MHz,195,-18.0,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:54.621,3.621,10MHz,195,-21.21,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:54.621,3.621,10MHz,195,-17.88,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:54.997,3.997,10MHz,195,-18.02,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.007,4.007,10MHz,195,-20.35,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.490,4.49,10MHz,195,-14.54,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.490,4.49,10MHz,195,-17.77,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.771,4.771,10MHz,195,-17.85,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:55.771,4.771,10MHz,195,-17.61,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:56.107,5.107,10MHz,195,-17.19,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:56.707,5.707,10MHz,195,-20.83,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:56.707,5.707,10MHz,195,-18.46,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.355,6.355,10MHz,195,-18.16,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.355,6.355,10MHz,195,-20.55,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.355,6.355,10MHz,195,-17.6,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.681,6.681,10MHz,195,-17.14,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:57.681,6.681,10MHz,195,-18.17,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:58.007,7.007,10MHz,195,-17.87,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:58.638,7.638,10MHz,195,-20.95,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:58.638,7.638,10MHz,195,-14.78,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:59.312,8.312,10MHz,195,-20.01,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:59.948,8.948,10MHz,195,-17.54,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:59.948,8.948,10MHz,195,-17.64,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:21:59.949,8.949,10MHz,195,-17.83,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:22:00.772,9.772,10MHz,195,-20.72,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:51,2024-07-07 20:22:00.790,9.79,10MHz,195,-18.01,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:53.333,-0.667,10MHz,195,-18.35,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:53.645,-0.355,10MHz,195,-17.26,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:53.645,-0.355,10MHz,195,-17.96,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:53.645,-0.355,10MHz,195,-18.0,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:54.621,0.621,10MHz,195,-21.21,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:54.621,0.621,10MHz,195,-17.88,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:54.997,0.997,10MHz,195,-18.02,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:55.007,1.007,10MHz,195,-20.35,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:55.490,1.49,10MHz,195,-14.54,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:55.490,1.49,10MHz,195,-17.77,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:55.771,1.771,10MHz,195,-17.85,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:55.771,1.771,10MHz,195,-17.61,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:56.107,2.107,10MHz,195,-17.19,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:56.707,2.707,10MHz,195,-20.83,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:56.707,2.707,10MHz,195,-18.46,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:57.355,3.355,10MHz,195,-18.16,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:57.355,3.355,10MHz,195,-20.55,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:57.355,3.355,10MHz,195,-17.6,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:57.681,3.681,10MHz,195,-17.14,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:57.681,3.681,10MHz,195,-18.17,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:58.007,4.007,10MHz,195,-17.87,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:58.638,4.638,10MHz,195,-20.95,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:58.638,4.638,10MHz,195,-14.78,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:59.312,5.312,10MHz,195,-20.01,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:59.948,5.948,10MHz,195,-17.54,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:59.948,5.948,10MHz,195,-17.64,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:59.949,5.949,10MHz,195,-17.83,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:00.772,6.772,10MHz,195,-20.72,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:00.790,6.79,10MHz,195,-18.01,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:01.187,7.187,10MHz,195,-17.56,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:01.551,7.551,10MHz,195,-18.12,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:01.551,7.551,10MHz,195,-17.03,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:02.195,8.195,10MHz,195,-18.28,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:02.195,8.195,10MHz,195,-17.36,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:02.488,8.488,10MHz,195,-18.06,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:02.488,8.488,10MHz,195,-20.89,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:02.840,8.84,10MHz,195,-14.71,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:02.840,8.84,10MHz,195,-21.81,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:03.476,9.475999999999999,10MHz,195,-20.86,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:22:03.710,9.71,10MHz,195,-18.29,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:53.333,-0.667,10MHz,195,-18.35,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:53.645,-0.355,10MHz,195,-17.26,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:53.645,-0.355,10MHz,195,-17.96,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:53.645,-0.355,10MHz,195,-18.0,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:54.621,0.621,10MHz,195,-21.21,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:54.621,0.621,10MHz,195,-17.88,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:54.997,0.997,10MHz,195,-18.02,0.027520487775735784
SerialNumber_55,Mavic Mini 2,2024-07-07 20:21:54,2024-07-07 20:21:55.007,1.007,10MHz,195,-20.35,0.027520487775735784
